displayname,year,median_oa_perc
Technical University of Berlin,2017-01-01,0.13333333333333333
Technische Universität München,2007-01-01,0.08571428571428572
Technische Universität München,2008-01-01,0.10714285714285714
Technische Universität München,2009-01-01,0.10526315789473684
Technische Universität München,2010-01-01,0.11363636363636363
Technische Universität München,2011-01-01,0.1111111111111111
Technische Universität München,2012-01-01,0.1282051282051282
Technische Universität München,2013-01-01,0.15
Technische Universität München,2014-01-01,0.15384615384615385
Technische Universität München,2015-01-01,0.15789473684210525
Technische Universität München,2016-01-01,0.17857142857142858
Technische Universität München,2017-01-01,0.19753086419753085
University of Bayreuth,2007-01-01,0.049429657794676805
University of Bayreuth,2008-01-01,0.057692307692307696
University of Bayreuth,2009-01-01,0.07692307692307693
University of Bayreuth,2010-01-01,0.07575757575757576
University of Bayreuth,2011-01-01,0.08333333333333333
University of Bayreuth,2012-01-01,0.08571428571428572
University of Bayreuth,2013-01-01,0.10344827586206896
University of Bayreuth,2014-01-01,0.1111111111111111
University of Bayreuth,2015-01-01,0.12
University of Bayreuth,2016-01-01,0.14285714285714285
University of Bayreuth,2017-01-01,0.14018691588785046
University of Bonn,2007-01-01,0.125
University of Bonn,2008-01-01,0.1568627450980392
University of Bonn,2009-01-01,0.15789473684210525
University of Bonn,2010-01-01,0.17073170731707318
University of Bonn,2011-01-01,0.2
University of Bonn,2012-01-01,0.20454545454545456
University of Bonn,2013-01-01,0.2222222222222222
University of Bonn,2014-01-01,0.23076923076923078
University of Bonn,2015-01-01,0.2542372881355932
University of Bonn,2016-01-01,0.2682926829268293
University of Bonn,2017-01-01,0.2826086956521739
University of Bremen,2007-01-01,0.04
University of Bremen,2008-01-01,0.05
University of Bremen,2009-01-01,0.0625
University of Bremen,2010-01-01,0.07982300884955752
University of Bremen,2011-01-01,0.08695652173913043
University of Bremen,2012-01-01,0.1111111111111111
University of Bremen,2013-01-01,0.1
University of Bremen,2014-01-01,0.1111111111111111
University of Bremen,2015-01-01,0.12121212121212122
University of Bremen,2016-01-01,0.13793103448275862
University of Bremen,2017-01-01,0.14285714285714285
University of Cologne,2007-01-01,0.1320754716981132
University of Cologne,2008-01-01,0.14285714285714285
University of Cologne,2009-01-01,0.16129032258064516
University of Cologne,2010-01-01,0.1792452830188679
University of Cologne,2011-01-01,0.18616051071591427
University of Cologne,2012-01-01,0.1935483870967742
University of Cologne,2013-01-01,0.21153846153846154
University of Cologne,2014-01-01,0.2222222222222222
University of Cologne,2015-01-01,0.23684210526315788
University of Cologne,2016-01-01,0.25
University of Cologne,2017-01-01,0.2631578947368421
University of Duisburg-Essen,2007-01-01,0.08571428571428572
University of Duisburg-Essen,2008-01-01,0.1
University of Duisburg-Essen,2009-01-01,0.1111111111111111
University of Duisburg-Essen,2010-01-01,0.125
University of Duisburg-Essen,2011-01-01,0.13636363636363635
University of Duisburg-Essen,2012-01-01,0.125
University of Duisburg-Essen,2013-01-01,0.14670014347202295
University of Duisburg-Essen,2014-01-01,0.14634146341463414
University of Duisburg-Essen,2015-01-01,0.14814814814814814
University of Duisburg-Essen,2016-01-01,0.18181818181818182
University of Duisburg-Essen,2017-01-01,0.2
"University of Erlangen-
Nuremberg",2007-01-01,0.06896551724137931
"University of Erlangen-
Nuremberg",2008-01-01,0.08
"University of Erlangen-
Nuremberg",2009-01-01,0.08333333333333333
"University of Erlangen-
Nuremberg",2010-01-01,0.08695652173913043
"University of Erlangen-
Nuremberg",2011-01-01,0.1
"University of Erlangen-
Nuremberg",2012-01-01,0.1174172794117647
"University of Erlangen-
Nuremberg",2013-01-01,0.11428571428571428
"University of Erlangen-
Nuremberg",2014-01-01,0.12
"University of Erlangen-
Nuremberg",2015-01-01,0.14814814814814814
"University of Erlangen-
Nuremberg",2016-01-01,0.15217391304347827
"University of Erlangen-
Nuremberg",2017-01-01,0.17142857142857143
University of Freiburg,2007-01-01,0.1111111111111111
University of Freiburg,2008-01-01,0.1111111111111111
University of Freiburg,2009-01-01,0.1111111111111111
University of Freiburg,2010-01-01,0.15789473684210525
University of Freiburg,2011-01-01,0.16
University of Freiburg,2012-01-01,0.17073170731707318
University of Freiburg,2013-01-01,0.1875
University of Freiburg,2014-01-01,0.1935483870967742
University of Freiburg,2015-01-01,0.21052631578947367
University of Freiburg,2016-01-01,0.2413793103448276
University of Freiburg,2017-01-01,0.2687617260787992
University of Göttingen,2007-01-01,0.1
University of Göttingen,2008-01-01,0.125
University of Göttingen,2009-01-01,0.10869565217391304
University of Göttingen,2010-01-01,0.14285714285714285
University of Göttingen,2011-01-01,0.16455696202531644
University of Göttingen,2012-01-01,0.16901408450704225
University of Göttingen,2013-01-01,0.18421052631578946
University of Göttingen,2014-01-01,0.2
University of Göttingen,2015-01-01,0.20930232558139536
University of Göttingen,2016-01-01,0.21875
University of Göttingen,2017-01-01,0.24528301886792453
